Datum,/apple-aktie,/apple-aktie.1,/wirecard-aktie,/wirecard-aktie.1
24.07.2008,24.07.2008,14.4944,24.07.2008,4.784
23.07.2008,23.07.2008,15.1086,23.07.2008,4.688
22.07.2008,22.07.2008,13.8744,22.07.2008,4.312
21.07.2008,21.07.2008,14.7743,21.07.2008,4.0
18.07.2008,18.07.2008,15.1586,18.07.2008,3.4
17.07.2008,17.07.2008,15.4971,17.07.2008,4.8
16.07.2008,16.07.2008,15.3,16.07.2008,4.664
15.07.2008,15.07.2008,15.3671,15.07.2008,4.52
14.07.2008,14.07.2008,15.8328,14.07.2008,5.456
11.07.2008,11.07.2008,15.6528,11.07.2008,5.328
10.07.2008,10.07.2008,15.93,10.07.2008,5.528
09.07.2008,09.07.2008,16.3371,09.07.2008,5.632
08.07.2008,08.07.2008,15.9743,08.07.2008,5.464
07.07.2008,07.07.2008,16.0714,07.07.2008,5.56
04.07.2008,04.07.2008,15.4457,04.07.2008,5.384
03.07.2008,03.07.2008,15.4314,03.07.2008,5.336
02.07.2008,02.07.2008,15.7343,02.07.2008,5.712
01.07.2008,01.07.2008,15.6214,01.07.2008,6.84
30.06.2008,30.06.2008,15.3557,30.06.2008,6.52
27.06.2008,27.06.2008,15.2414,27.06.2008,6.0
26.06.2008,26.06.2008,15.5057,26.06.2008,6.2
25.06.2008,25.06.2008,16.2143,25.06.2008,8.824
24.06.2008,24.06.2008,15.9386,24.06.2008,8.872
23.06.2008,23.06.2008,15.7871,23.06.2008,8.88
20.06.2008,20.06.2008,16.1857,20.06.2008,9.088
19.06.2008,19.06.2008,16.5128,19.06.2008,8.848
18.06.2008,18.06.2008,16.4743,18.06.2008,9.056
17.06.2008,17.06.2008,16.7143,17.06.2008,9.256
16.06.2008,16.06.2008,15.9257,16.06.2008,9.024
13.06.2008,13.06.2008,16.1457,13.06.2008,8.792
12.06.2008,12.06.2008,16.7143,12.06.2008,8.576
11.06.2008,11.06.2008,16.7157,11.06.2008,8.576
10.06.2008,10.06.2008,16.9071,10.06.2008,9.08
09.06.2008,09.06.2008,16.9286,09.06.2008,9.712
06.06.2008,06.06.2008,16.8586,06.06.2008,10.176
05.06.2008,05.06.2008,17.2143,05.06.2008,10.24
04.06.2008,04.06.2008,17.2714,04.06.2008,10.232
03.06.2008,03.06.2008,17.3814,03.06.2008,10.28
02.06.2008,02.06.2008,17.1,02.06.2008,9.96
30.05.2008,30.05.2008,17.3086,30.05.2008,10.08
29.05.2008,29.05.2008,17.1,29.05.2008,9.88
28.05.2008,28.05.2008,16.8943,28.05.2008,10.096
27.05.2008,27.05.2008,16.6414,27.05.2008,9.92
26.05.2008,26.05.2008,16.5228,26.05.2008,9.448
23.05.2008,23.05.2008,16.3514,23.05.2008,9.72
22.05.2008,22.05.2008,16.46,22.05.2008,9.664
21.05.2008,21.05.2008,16.7228,21.05.2008,9.576
20.05.2008,20.05.2008,16.6286,20.05.2008,10.496
19.05.2008,19.05.2008,17.1428,19.05.2008,10.88
16.05.2008,16.05.2008,17.18,16.05.2008,10.744
15.05.2008,15.05.2008,17.3014,15.05.2008,10.864
14.05.2008,14.05.2008,17.4971,14.05.2008,11.544
13.05.2008,13.05.2008,17.5914,13.05.2008,11.232
12.05.2008,12.05.2008,16.9514,12.05.2008,11.192
09.05.2008,09.05.2008,17.0041,09.05.2008,10.72
08.05.2008,08.05.2008,17.1743,08.05.2008,11.08
07.05.2008,07.05.2008,17.4128,07.05.2008,11.008
06.05.2008,06.05.2008,16.8971,06.05.2008,10.952
05.05.2008,05.05.2008,17.0127,05.05.2008,11.008
02.05.2008,02.05.2008,16.777,02.05.2008,10.712
01.05.2008,01.05.2008,16.3486,,
30.04.2008,30.04.2008,16.3486,30.04.2008,10.8
29.04.2008,29.04.2008,15.9,29.04.2008,10.792
28.04.2008,28.04.2008,15.6843,28.04.2008,10.496
25.04.2008,25.04.2008,15.3757,25.04.2008,10.464
24.04.2008,24.04.2008,14.9486,24.04.2008,10.352
23.04.2008,23.04.2008,14.7943,23.04.2008,10.32
22.04.2008,22.04.2008,14.5128,22.04.2008,10.36
21.04.2008,21.04.2008,14.6857,21.04.2008,10.32
18.04.2008,18.04.2008,14.5957,18.04.2008,10.36
17.04.2008,17.04.2008,13.8716,17.04.2008,10.208
16.04.2008,16.04.2008,13.7,16.04.2008,9.968
15.04.2008,15.04.2008,13.2143,15.04.2008,9.232
14.04.2008,14.04.2008,13.2143,14.04.2008,9.064
11.04.2008,11.04.2008,13.633,11.04.2008,9.152
10.04.2008,10.04.2008,13.9857,10.04.2008,9.16
09.04.2008,09.04.2008,13.7143,09.04.2008,9.416
08.04.2008,08.04.2008,14.1428,08.04.2008,9.44
07.04.2008,07.04.2008,14.3843,07.04.2008,9.52
04.04.2008,04.04.2008,13.8614,04.04.2008,9.32
03.04.2008,03.04.2008,13.6643,03.04.2008,9.128
02.04.2008,02.04.2008,13.7114,02.04.2008,9.088
01.04.2008,01.04.2008,13.4857,01.04.2008,9.144
31.03.2008,31.03.2008,13.0471,31.03.2008,8.88
28.03.2008,28.03.2008,13.1086,28.03.2008,8.904
27.03.2008,27.03.2008,12.9643,27.03.2008,8.92
26.03.2008,26.03.2008,13.0771,26.03.2008,8.736
25.03.2008,25.03.2008,12.7943,25.03.2008,8.792
24.03.2008,24.03.2008,12.0,,
21.03.2008,21.03.2008,12.0,,
20.03.2008,20.03.2008,12.0,20.03.2008,8.08
19.03.2008,19.03.2008,12.0343,19.03.2008,8.4
18.03.2008,18.03.2008,11.7628,18.03.2008,8.432
17.03.2008,17.03.2008,11.2114,17.03.2008,7.968
14.03.2008,14.03.2008,11.6271,14.03.2008,8.208
13.03.2008,13.03.2008,11.48,13.03.2008,8.232
12.03.2008,12.03.2008,11.74,12.03.2008,8.48
11.03.2008,11.03.2008,11.5228,11.03.2008,8.456
10.03.2008,10.03.2008,11.21,10.03.2008,8.088
07.03.2008,07.03.2008,11.34,07.03.2008,8.344
06.03.2008,06.03.2008,11.7643,06.03.2008,8.624
05.03.2008,05.03.2008,11.66,05.03.2008,8.52
04.03.2008,04.03.2008,11.427,04.03.2008,8.672
03.03.2008,03.03.2008,11.47,03.03.2008,8.872
29.02.2008,29.02.2008,11.9771,29.02.2008,8.88
28.02.2008,28.02.2008,12.0514,28.02.2008,9.192
27.02.2008,27.02.2008,11.3743,27.02.2008,9.352
26.02.2008,26.02.2008,11.3314,26.02.2008,9.336
25.02.2008,25.02.2008,11.4257,25.02.2008,9.288
22.02.2008,22.02.2008,11.5071,22.02.2008,9.304
21.02.2008,21.02.2008,11.8228,21.02.2008,9.144
20.02.2008,20.02.2008,11.9771,20.02.2008,9.184
19.02.2008,19.02.2008,12.1271,19.02.2008,9.192
18.02.2008,18.02.2008,12.2814,18.02.2008,9.304
15.02.2008,15.02.2008,12.1786,15.02.2008,9.12
14.02.2008,14.02.2008,12.5228,14.02.2008,9.264
13.02.2008,13.02.2008,12.4,13.02.2008,9.28
12.02.2008,12.02.2008,12.6228,12.02.2008,8.936
11.02.2008,11.02.2008,12.6386,11.02.2008,8.52
08.02.2008,08.02.2008,12.2886,08.02.2008,8.6
07.02.2008,07.02.2008,11.7157,07.02.2008,8.576
06.02.2008,06.02.2008,12.57,06.02.2008,8.4
05.02.2008,05.02.2008,12.8771,05.02.2008,8.528
04.02.2008,04.02.2008,12.9928,04.02.2008,9.056
01.02.2008,01.02.2008,12.8414,01.02.2008,8.904
31.01.2008,31.01.2008,12.8328,31.01.2008,8.296
30.01.2008,30.01.2008,12.78,30.01.2008,8.008
29.01.2008,29.01.2008,12.7686,29.01.2008,8.232
28.01.2008,28.01.2008,12.7571,28.01.2008,7.848
25.01.2008,25.01.2008,12.8943,25.01.2008,7.848
24.01.2008,24.01.2008,13.0,24.01.2008,7.672
23.01.2008,23.01.2008,12.8571,23.01.2008,7.2
22.01.2008,22.01.2008,15.5471,22.01.2008,7.4
21.01.2008,21.01.2008,14.9271,21.01.2008,7.088
18.01.2008,18.01.2008,15.8543,18.01.2008,7.8
17.01.2008,17.01.2008,15.6157,17.01.2008,7.976
16.01.2008,16.01.2008,15.6157,16.01.2008,7.8
15.01.2008,15.01.2008,16.9043,15.01.2008,7.992
14.01.2008,14.01.2008,17.0328,14.01.2008,8.288
11.01.2008,11.01.2008,17.0214,11.01.2008,7.656
10.01.2008,10.01.2008,17.1257,10.01.2008,7.672
09.01.2008,09.01.2008,16.6457,09.01.2008,8.024
08.01.2008,08.01.2008,17.3643,08.01.2008,8.712
07.01.2008,07.01.2008,17.0357,07.01.2008,8.504
04.01.2008,04.01.2008,18.33,04.01.2008,8.96
03.01.2008,03.01.2008,18.9186,03.01.2008,9.088
02.01.2008,02.01.2008,18.88,02.01.2008,9.296
01.01.2008,01.01.2008,19.5757,,
31.12.2007,31.12.2007,19.5757,,
28.12.2007,28.12.2007,19.5757,28.12.2007,9.248
27.12.2007,27.12.2007,19.7628,27.12.2007,9.24
26.12.2007,26.12.2007,19.0671,,
25.12.2007,25.12.2007,19.0671,,
24.12.2007,24.12.2007,19.0671,,
21.12.2007,21.12.2007,19.0671,21.12.2007,9.192
20.12.2007,20.12.2007,18.3328,20.12.2007,8.96
19.12.2007,19.12.2007,18.0357,19.12.2007,8.912
18.12.2007,18.12.2007,18.0628,18.12.2007,9.112
17.12.2007,17.12.2007,18.5528,17.12.2007,9.032
14.12.2007,14.12.2007,19.0243,14.12.2007,9.4
13.12.2007,13.12.2007,18.5128,13.12.2007,9.376
12.12.2007,12.12.2007,18.7357,12.12.2007,10.048
11.12.2007,11.12.2007,19.0828,11.12.2007,10.352
10.12.2007,10.12.2007,18.8414,10.12.2007,10.08
07.12.2007,07.12.2007,18.4871,07.12.2007,9.736
06.12.2007,06.12.2007,18.3543,06.12.2007,9.576
05.12.2007,05.12.2007,18.0443,05.12.2007,9.048
04.12.2007,04.12.2007,17.4528,04.12.2007,8.96
03.12.2007,03.12.2007,17.7857,03.12.2007,9.032
30.11.2007,30.11.2007,17.6457,30.11.2007,9.192
29.11.2007,29.11.2007,17.79,29.11.2007,8.688
28.11.2007,28.11.2007,17.1828,28.11.2007,8.752
27.11.2007,27.11.2007,16.8228,27.11.2007,8.04
26.11.2007,26.11.2007,16.7286,26.11.2007,8.328
23.11.2007,23.11.2007,16.4757,23.11.2007,7.944
22.11.2007,22.11.2007,16.3428,22.11.2007,7.92
21.11.2007,21.11.2007,15.9786,21.11.2007,8.152
20.11.2007,20.11.2007,16.5314,20.11.2007,8.368
19.11.2007,19.11.2007,16.05,19.11.2007,8.632
16.11.2007,16.11.2007,15.9357,16.11.2007,8.688
15.11.2007,15.11.2007,16.4257,15.11.2007,8.944
14.11.2007,14.11.2007,16.8843,14.11.2007,9.136
13.11.2007,13.11.2007,16.5514,13.11.2007,9.08
12.11.2007,12.11.2007,15.6643,12.11.2007,9.208
09.11.2007,09.11.2007,16.6757,09.11.2007,9.6
08.11.2007,08.11.2007,17.76,08.11.2007,9.448
07.11.2007,07.11.2007,18.6428,07.11.2007,9.576
06.11.2007,06.11.2007,18.3,06.11.2007,9.464
05.11.2007,05.11.2007,18.5886,05.11.2007,9.456
02.11.2007,02.11.2007,18.3486,02.11.2007,9.496
01.11.2007,01.11.2007,18.6057,01.11.2007,9.472
31.10.2007,31.10.2007,18.6441,31.10.2007,9.648
30.10.2007,30.10.2007,18.55,30.10.2007,9.328
29.10.2007,29.10.2007,18.35,29.10.2007,9.28
26.10.2007,26.10.2007,18.3086,26.10.2007,9.624
25.10.2007,25.10.2007,18.4957,25.10.2007,9.2
24.10.2007,24.10.2007,18.2157,24.10.2007,9.176
23.10.2007,23.10.2007,18.5928,23.10.2007,9.216
22.10.2007,22.10.2007,17.4971,22.10.2007,8.8
19.10.2007,19.10.2007,17.2428,19.10.2007,9.2
18.10.2007,18.10.2007,17.2414,18.10.2007,9.6
17.10.2007,17.10.2007,17.1943,17.10.2007,9.576
16.10.2007,16.10.2007,17.0328,16.10.2007,9.52
15.10.2007,15.10.2007,16.5686,15.10.2007,9.592
12.10.2007,12.10.2007,16.7743,12.10.2007,9.5592
11.10.2007,11.10.2007,16.9914,11.10.2007,8.736
10.10.2007,10.10.2007,16.7957,10.10.2007,8.048
09.10.2007,09.10.2007,17.0486,09.10.2007,7.944
08.10.2007,08.10.2007,16.64,08.10.2007,7.904
05.10.2007,05.10.2007,16.0543,05.10.2007,7.992
04.10.2007,04.10.2007,15.8514,04.10.2007,7.808
03.10.2007,03.10.2007,16.0128,03.10.2007,7.808
02.10.2007,02.10.2007,15.7886,02.10.2007,8.024
01.10.2007,01.10.2007,15.5271,01.10.2007,7.856
28.09.2007,28.09.2007,15.4171,28.09.2007,7.84
27.09.2007,27.09.2007,15.5941,27.09.2007,7.784
26.09.2007,26.09.2007,15.4428,26.09.2007,7.792
25.09.2007,25.09.2007,15.0957,25.09.2007,7.504
24.09.2007,24.09.2007,15.1144,24.09.2007,7.52
21.09.2007,21.09.2007,14.5814,21.09.2007,7.64
20.09.2007,20.09.2007,14.3428,20.09.2007,7.68
19.09.2007,19.09.2007,14.5943,19.09.2007,8.0
18.09.2007,18.09.2007,14.2714,18.09.2007,7.656
17.09.2007,17.09.2007,14.29,17.09.2007,7.592
14.09.2007,14.09.2007,14.2571,14.09.2007,7.832
13.09.2007,13.09.2007,14.2471,13.09.2007,8.056
12.09.2007,12.09.2007,14.2871,12.09.2007,8.16
11.09.2007,11.09.2007,14.0457,11.09.2007,8.216
10.09.2007,10.09.2007,13.9443,10.09.2007,7.728
07.09.2007,07.09.2007,13.54,07.09.2007,7.984
06.09.2007,06.09.2007,14.0386,06.09.2007,8.16
05.09.2007,05.09.2007,15.0614,05.09.2007,8.064
04.09.2007,04.09.2007,15.0286,04.09.2007,8.208
03.09.2007,03.09.2007,14.5843,03.09.2007,8.184
31.08.2007,31.08.2007,14.4357,31.08.2007,8.12
30.08.2007,30.08.2007,14.4414,30.08.2007,8.104
29.08.2007,29.08.2007,13.8471,29.08.2007,8.032
28.08.2007,28.08.2007,13.6257,28.08.2007,7.88
27.08.2007,27.08.2007,13.973,27.08.2007,8.2
24.08.2007,24.08.2007,14.0457,24.08.2007,8.0
23.08.2007,23.08.2007,13.7928,23.08.2007,8.16
22.08.2007,22.08.2007,13.8414,22.08.2007,8.064
21.08.2007,21.08.2007,13.5057,21.08.2007,7.584
20.08.2007,20.08.2007,12.9957,20.08.2007,7.56
17.08.2007,17.08.2007,12.7428,17.08.2007,7.584
16.08.2007,16.08.2007,12.0,16.08.2007,7.56
15.08.2007,15.08.2007,13.0443,15.08.2007,7.768
14.08.2007,14.08.2007,13.2028,14.08.2007,7.704
13.08.2007,13.08.2007,13.5243,13.08.2007,7.8
10.08.2007,10.08.2007,12.9543,10.08.2007,7.384
09.08.2007,09.08.2007,13.6686,09.08.2007,8.04
08.08.2007,08.08.2007,13.8571,08.08.2007,8.328
07.08.2007,07.08.2007,14.1,07.08.2007,8.176
06.08.2007,06.08.2007,13.6071,06.08.2007,8.08
03.08.2007,03.08.2007,13.9957,03.08.2007,8.408
02.08.2007,02.08.2007,14.1156,02.08.2007,8.352
01.08.2007,01.08.2007,13.7571,01.08.2007,8.4
31.07.2007,31.07.2007,14.3143,31.07.2007,8.584
30.07.2007,30.07.2007,14.6686,30.07.2007,8.368
27.07.2007,27.07.2007,15.4014,27.07.2007,8.248
26.07.2007,26.07.2007,15.26,26.07.2007,8.168
25.07.2007,25.07.2007,14.2357,25.07.2007,8.608
24.07.2007,24.07.2007,14.4743,24.07.2007,8.624
23.07.2007,23.07.2007,14.8786,23.07.2007,8.568
20.07.2007,20.07.2007,14.5657,20.07.2007,8.368
19.07.2007,19.07.2007,14.5714,19.07.2007,8.6
18.07.2007,18.07.2007,14.2684,18.07.2007,8.408
17.07.2007,17.07.2007,14.4286,17.07.2007,8.44
16.07.2007,16.07.2007,14.4571,16.07.2007,8.408
13.07.2007,13.07.2007,13.9914,13.07.2007,8.224
12.07.2007,12.07.2007,13.8386,12.07.2007,8.224
11.07.2007,11.07.2007,13.8458,11.07.2007,8.224
10.07.2007,10.07.2007,13.9286,10.07.2007,8.312
09.07.2007,09.07.2007,13.7286,09.07.2007,8.36
06.07.2007,06.07.2007,13.8571,06.07.2007,8.216
05.07.2007,05.07.2007,13.78,05.07.2007,8.376
04.07.2007,04.07.2007,13.4,04.07.2007,8.616
03.07.2007,03.07.2007,13.2143,03.07.2007,8.632
02.07.2007,02.07.2007,12.7357,02.07.2007,8.136
29.06.2007,29.06.2007,13.0043,29.06.2007,7.96
28.06.2007,28.06.2007,12.7671,28.06.2007,7.928
27.06.2007,27.06.2007,12.8314,27.06.2007,8.04
26.06.2007,26.06.2007,12.7486,26.06.2007,8.032
25.06.2007,25.06.2007,13.2371,25.06.2007,7.968
22.06.2007,22.06.2007,13.1428,22.06.2007,8.12
21.06.2007,21.06.2007,13.1743,21.06.2007,8.0
20.06.2007,20.06.2007,13.0586,20.06.2007,8.12
19.06.2007,19.06.2007,13.1571,19.06.2007,8.128
18.06.2007,18.06.2007,13.1714,18.06.2007,8.144
15.06.2007,15.06.2007,12.8571,15.06.2007,8.176
14.06.2007,14.06.2007,12.73,14.06.2007,8.144
13.06.2007,13.06.2007,12.6571,13.06.2007,8.072
12.06.2007,12.06.2007,12.9157,12.06.2007,8.352
11.06.2007,11.06.2007,13.3143,11.06.2007,8.264
08.06.2007,08.06.2007,13.2114,08.06.2007,8.216
07.06.2007,07.06.2007,13.3957,07.06.2007,7.832
06.06.2007,06.06.2007,13.0514,06.06.2007,8.016
05.06.2007,05.06.2007,12.9586,05.06.2007,8.304
04.06.2007,04.06.2007,12.7857,04.06.2007,8.216
01.06.2007,01.06.2007,12.6986,01.06.2007,8.12
31.05.2007,31.05.2007,12.7143,31.05.2007,8.256
30.05.2007,30.05.2007,12.2857,30.05.2007,8.136
29.05.2007,29.05.2007,11.9957,29.05.2007,8.224
28.05.2007,28.05.2007,11.8971,,
25.05.2007,25.05.2007,11.8971,25.05.2007,8.224
24.05.2007,24.05.2007,11.9686,24.05.2007,8.056
23.05.2007,23.05.2007,12.1443,23.05.2007,7.928
22.05.2007,22.05.2007,11.9443,22.05.2007,7.728
21.05.2007,21.05.2007,11.8986,21.05.2007,7.6
18.05.2007,18.05.2007,11.6171,18.05.2007,7.552
17.05.2007,17.05.2007,11.4171,17.05.2007,7.496
16.05.2007,16.05.2007,11.2943,16.05.2007,7.496
15.05.2007,15.05.2007,11.5,15.05.2007,7.44
14.05.2007,14.05.2007,11.5243,14.05.2007,7.256
11.05.2007,11.05.2007,11.4157,11.05.2007,7.2
10.05.2007,10.05.2007,11.5428,10.05.2007,7.36
09.05.2007,09.05.2007,11.1414,09.05.2007,7.432
08.05.2007,08.05.2007,10.97,08.05.2007,7.448
07.05.2007,07.05.2007,10.8,07.05.2007,7.384
04.05.2007,04.05.2007,10.6286,04.05.2007,7.784
03.05.2007,03.05.2007,10.6371,03.05.2007,7.792
02.05.2007,02.05.2007,10.5428,02.05.2007,7.848
01.05.2007,01.05.2007,10.5628,,
30.04.2007,30.04.2007,10.5628,30.04.2007,7.944
27.04.2007,27.04.2007,10.3386,27.04.2007,7.952
26.04.2007,26.04.2007,10.4828,26.04.2007,7.928
25.04.2007,25.04.2007,9.8557,25.04.2007,7.896
24.04.2007,24.04.2007,9.74285,24.04.2007,7.872
23.04.2007,23.04.2007,9.75856,23.04.2007,7.92
20.04.2007,20.04.2007,9.53142,20.04.2007,8.032
19.04.2007,19.04.2007,9.54142,19.04.2007,8.024
18.04.2007,18.04.2007,9.54285,18.04.2007,7.872
17.04.2007,17.04.2007,9.5557,17.04.2007,7.992
16.04.2007,16.04.2007,9.61999,16.04.2007,7.96
13.04.2007,13.04.2007,9.61713,13.04.2007,7.408
12.04.2007,12.04.2007,9.74856,12.04.2007,7.0
11.04.2007,11.04.2007,9.85856,11.04.2007,7.016
10.04.2007,10.04.2007,9.94285,10.04.2007,7.04
09.04.2007,09.04.2007,9.96999,,
06.04.2007,06.04.2007,9.96999,,
05.04.2007,05.04.2007,9.96999,05.04.2007,6.976
04.04.2007,04.04.2007,10.1357,04.04.2007,6.992
03.04.2007,03.04.2007,10.1343,03.04.2007,6.904
02.04.2007,02.04.2007,10.0186,02.04.2007,6.784
30.03.2007,30.03.2007,10.0714,30.03.2007,6.632
29.03.2007,29.03.2007,10.0314,29.03.2007,6.576
28.03.2007,28.03.2007,10.1643,28.03.2007,6.264
27.03.2007,27.03.2007,10.2686,27.03.2007,6.352
26.03.2007,26.03.2007,10.0786,26.03.2007,6.344
23.03.2007,23.03.2007,10.0714,23.03.2007,6.4
22.03.2007,22.03.2007,10.0443,22.03.2007,6.432
21.03.2007,21.03.2007,9.88142,21.03.2007,6.544
20.03.2007,20.03.2007,9.84142,20.03.2007,6.376
19.03.2007,19.03.2007,9.8057,19.03.2007,6.4
16.03.2007,16.03.2007,9.61999,16.03.2007,6.36
15.03.2007,15.03.2007,9.69856,15.03.2007,6.464
14.03.2007,14.03.2007,9.50999,14.03.2007,6.248
13.03.2007,13.03.2007,9.6757,13.03.2007,6.56
12.03.2007,12.03.2007,9.71428,12.03.2007,6.8
09.03.2007,09.03.2007,9.61713,09.03.2007,6.872
08.03.2007,08.03.2007,9.59713,08.03.2007,6.68
07.03.2007,07.03.2007,9.61142,07.03.2007,6.2
06.03.2007,06.03.2007,9.57428,06.03.2007,6.04
05.03.2007,05.03.2007,9.46285,05.03.2007,5.8
02.03.2007,02.03.2007,9.42856,02.03.2007,6.16
01.03.2007,01.03.2007,9.42428,01.03.2007,6.36
28.02.2007,28.02.2007,9.24571,28.02.2007,6.36
27.02.2007,27.02.2007,9.3457,27.02.2007,6.8
26.02.2007,26.02.2007,9.54285,26.02.2007,7.24
23.02.2007,23.02.2007,9.67142,23.02.2007,7.2
22.02.2007,22.02.2007,9.6457,22.02.2007,7.384
21.02.2007,21.02.2007,9.62713,21.02.2007,7.184
20.02.2007,20.02.2007,9.27142,20.02.2007,6.872
19.02.2007,19.02.2007,9.24285,19.02.2007,6.96
16.02.2007,16.02.2007,9.25571,16.02.2007,6.8
15.02.2007,15.02.2007,10.5557,15.02.2007,6.792
14.02.2007,14.02.2007,10.5557,14.02.2007,6.816
13.02.2007,13.02.2007,10.5557,13.02.2007,6.728
12.02.2007,12.02.2007,10.5557,12.02.2007,6.752
09.02.2007,09.02.2007,10.5557,09.02.2007,6.8
08.02.2007,08.02.2007,10.5557,08.02.2007,6.704
07.02.2007,07.02.2007,10.5557,07.02.2007,6.832
06.02.2007,06.02.2007,10.5557,06.02.2007,6.8
05.02.2007,05.02.2007,10.5557,05.02.2007,6.8
02.02.2007,02.02.2007,10.5557,02.02.2007,6.88
01.02.2007,01.02.2007,10.5557,01.02.2007,6.784
31.01.2007,31.01.2007,10.5557,31.01.2007,6.784
30.01.2007,30.01.2007,10.5557,30.01.2007,6.6
29.01.2007,29.01.2007,10.5557,29.01.2007,6.76
26.01.2007,26.01.2007,10.5557,26.01.2007,6.88
25.01.2007,25.01.2007,10.5557,25.01.2007,6.976
24.01.2007,24.01.2007,10.5557,24.01.2007,6.832
23.01.2007,23.01.2007,10.5557,23.01.2007,6.48
22.01.2007,22.01.2007,10.5557,22.01.2007,6.752
19.01.2007,19.01.2007,10.5557,19.01.2007,6.792
18.01.2007,18.01.2007,10.5557,18.01.2007,6.944
17.01.2007,17.01.2007,10.5557,17.01.2007,6.896
16.01.2007,16.01.2007,10.5557,16.01.2007,6.984
15.01.2007,15.01.2007,10.5557,15.01.2007,6.904
12.01.2007,12.01.2007,10.4171,12.01.2007,6.848
11.01.2007,11.01.2007,10.6571,11.01.2007,6.84
10.01.2007,10.01.2007,10.7157,10.01.2007,6.632
09.01.2007,09.01.2007,9.5857,09.01.2007,6.608
08.01.2007,08.01.2007,9.41999,08.01.2007,6.6
05.01.2007,05.01.2007,9.29285,05.01.2007,6.584
04.01.2007,04.01.2007,9.3457,04.01.2007,6.544
03.01.2007,03.01.2007,9.29142,03.01.2007,6.736
02.01.2007,02.01.2007,9.39142,02.01.2007,6.624
01.01.2007,01.01.2007,9.21285,01.01.2007,6.28
29.12.2006,29.12.2006,9.21285,29.12.2006,6.28
28.12.2006,28.12.2006,8.68571,28.12.2006,6.304
27.12.2006,27.12.2006,8.61856,27.12.2006,6.304
26.12.2006,26.12.2006,9.03999,26.12.2006,6.264
25.12.2006,25.12.2006,9.03999,25.12.2006,6.264
22.12.2006,22.12.2006,9.03999,22.12.2006,6.264
21.12.2006,21.12.2006,9.13999,21.12.2006,6.256
20.12.2006,20.12.2006,9.30428,20.12.2006,6.208
19.12.2006,19.12.2006,9.29571,19.12.2006,6.128
18.12.2006,18.12.2006,9.50428,18.12.2006,6.36
15.12.2006,15.12.2006,9.67142,15.12.2006,6.28
14.12.2006,14.12.2006,9.71713,14.12.2006,6.24
13.12.2006,13.12.2006,9.46713,13.12.2006,6.368
12.12.2006,12.12.2006,9.40856,12.12.2006,6.208
11.12.2006,11.12.2006,9.61713,11.12.2006,6.16
08.12.2006,08.12.2006,9.53285,08.12.2006,6.264
07.12.2006,07.12.2006,9.45713,07.12.2006,6.4
06.12.2006,06.12.2006,9.75428,06.12.2006,6.384
05.12.2006,05.12.2006,9.90285,05.12.2006,6.104
04.12.2006,04.12.2006,9.77142,04.12.2006,5.88
01.12.2006,01.12.2006,9.74285,01.12.2006,5.608
30.11.2006,30.11.2006,9.91142,30.11.2006,5.392
29.11.2006,29.11.2006,10.0357,29.11.2006,5.72
28.11.2006,28.11.2006,9.92999,28.11.2006,5.128
27.11.2006,27.11.2006,9.97856,27.11.2006,5.12
24.11.2006,24.11.2006,10.0457,24.11.2006,5.24
23.11.2006,23.11.2006,9.9757,23.11.2006,5.2
22.11.2006,22.11.2006,9.80713,22.11.2006,4.984
21.11.2006,21.11.2006,9.77713,21.11.2006,4.976
20.11.2006,20.11.2006,9.60999,20.11.2006,4.92
17.11.2006,17.11.2006,9.49999,17.11.2006,4.96
16.11.2006,16.11.2006,9.52428,16.11.2006,4.96
15.11.2006,15.11.2006,9.47856,15.11.2006,5.104
14.11.2006,14.11.2006,9.4157,14.11.2006,4.984
13.11.2006,13.11.2006,9.36428,13.11.2006,5.008
10.11.2006,10.11.2006,9.19999,10.11.2006,4.96
09.11.2006,09.11.2006,9.37142,09.11.2006,4.88
08.11.2006,08.11.2006,9.02571,08.11.2006,4.856
07.11.2006,07.11.2006,9.00428,07.11.2006,4.936
06.11.2006,06.11.2006,8.96713,06.11.2006,5.032
03.11.2006,03.11.2006,8.83285,03.11.2006,5.016
02.11.2006,02.11.2006,8.86285,02.11.2006,5.12
01.11.2006,01.11.2006,8.97713,01.11.2006,5.28
31.10.2006,31.10.2006,9.09713,31.10.2006,5.36
30.10.2006,30.10.2006,9.02285,30.10.2006,5.192
27.10.2006,27.10.2006,9.23142,27.10.2006,4.952
26.10.2006,26.10.2006,9.18142,26.10.2006,4.92
25.10.2006,25.10.2006,9.25713,25.10.2006,5.112
24.10.2006,24.10.2006,9.18142,24.10.2006,4.592
23.10.2006,23.10.2006,9.27856,23.10.2006,4.4
20.10.2006,20.10.2006,8.99285,20.10.2006,4.256
19.10.2006,19.10.2006,8.97428,19.10.2006,4.136
18.10.2006,18.10.2006,8.45999,18.10.2006,4.128
17.10.2006,17.10.2006,8.43571,17.10.2006,4.24
16.10.2006,16.10.2006,8.58285,16.10.2006,4.32
13.10.2006,13.10.2006,8.68856,13.10.2006,4.32
12.10.2006,12.10.2006,8.48999,12.10.2006,4.2
11.10.2006,11.10.2006,8.34285,11.10.2006,4.008
10.10.2006,10.10.2006,8.47428,10.10.2006,4.176
09.10.2006,09.10.2006,8.39856,09.10.2006,4.216
06.10.2006,06.10.2006,8.48571,06.10.2006,4.12
